work_id,title,creator_ref,creator_name,period_ref,icon_ref,status,repository,support,dimensions,source_book,source_chapter,originalsource_sentence
work_7636fd24,關將軍起玉泉寺圖,P_44520,趙忠義,五代/宋初,,见存,與父同手畫福慶禪院,Wall,,《益州名画录》,卷上,"趙忠義者, 德玄子也。德玄自雍<sup>〔1〕</sup> 襁負<sup>〔2〕</sup> 入蜀, 及長, 習父之藝, 宛若生知。孟氏明德年, 與父同手畫福慶禪院東流傳變相<sup>〔3〕</sup> 一十三堵, 位置鋪舒<sup>〔4〕</sup>, 樓殿臺閣, 山水竹樹, 蕃漢服飾, 佛像僧道, 車馬鬼神, 王公冠冕, 旌旗法物, 皆盡其妙, 冠絕當時。蜀王<sup>〔5〕</sup> 知忠義妙於鬼神屋木, 遂令畫《關將軍起玉泉寺圖》<sup>〔6〕</sup>。於是忠義畫自運材斸基<sup>〔7〕</sup>, 以至丹楹刻桷<sup>〔8〕</sup>, 皆役<sup>〔9〕</sup> 鬼神。疊栱下榻, 地𣕧一坐, 佛殿將欲起立。<sup>〔10〕</sup> 蜀王令內作都料<sup>〔11〕</sup> 看此畫圖, 枋栱有準的否<sup>〔12〕</sup>? 都料對曰: “此畫復較<sup>〔13〕</sup> 一座, 分明無欠。” 其妙如此。授翰林待詔, 賜紫金魚袋。先是每年杪冬<sup>〔14〕</sup> 末旬, 翰林攻畫鬼神者例進《鍾馗》<sup>〔15〕</sup> 焉。丙辰歲<sup>〔16〕</sup>, 忠義進<sup>〔17〕</sup> 《鍾馗》, 以第二指挑鬼眼睛; 蒲師訓進<sup>〔18〕</sup> 《鍾馗》, 以母<sup>〔19〕</sup> 指剜鬼睛。二人《鍾馗》相似, 唯一指不同, 蜀王問此畫孰為優劣? 筌以師訓為優。蜀王曰: “師訓力在母指, 忠義力在第二<sup>〔20〕</sup> 指, 二人筆力相敵<sup>〔21〕</sup>, 難議昇降<sup>〔22〕</sup>。” 並厚賜金帛。時人謂蜀王深鑒其畫矣。<sup>〔23〕</sup> 今衙北門大安樓下天王院, 自濮陽<sup>〔24〕</sup> 吳公（行曾）<sup>〔25〕</sup> 鎮蜀之日創興<sup>〔26〕</sup>, 其中有唐時名畫數堵, 及高道興、杜 齯龜、房從真、趙德齊畫佛像、羅漢、經驗、變相。廣政初, 忠義與黃筌、蒲師訓合手畫天王、變相十堵以來, 各盡所能, 愈於前輩。淳化五年甲午<sup>〔27〕</sup>, 兵火焚盡, 今餘王蜀先主祠堂正門西畔《神鬼》、大聖慈寺正門北牆上《西域記》<sup>〔28〕</sup> 石經院後殿《天王變相》、中寺六祖院傍《藥師經變相》, 並忠義筆, 見存。"
work_9a49ecc9,鍾馗,P_44520,趙忠義,五代/宋初,,见存,與父同手畫福慶禪院,Wall,,《益州名画录》,卷上,"趙忠義者, 德玄子也。德玄自雍<sup>〔1〕</sup> 襁負<sup>〔2〕</sup> 入蜀, 及長, 習父之藝, 宛若生知。孟氏明德年, 與父同手畫福慶禪院東流傳變相<sup>〔3〕</sup> 一十三堵, 位置鋪舒<sup>〔4〕</sup>, 樓殿臺閣, 山水竹樹, 蕃漢服飾, 佛像僧道, 車馬鬼神, 王公冠冕, 旌旗法物, 皆盡其妙, 冠絕當時。蜀王<sup>〔5〕</sup> 知忠義妙於鬼神屋木, 遂令畫《關將軍起玉泉寺圖》<sup>〔6〕</sup>。於是忠義畫自運材斸基<sup>〔7〕</sup>, 以至丹楹刻桷<sup>〔8〕</sup>, 皆役<sup>〔9〕</sup> 鬼神。疊栱下榻, 地𣕧一坐, 佛殿將欲起立。<sup>〔10〕</sup> 蜀王令內作都料<sup>〔11〕</sup> 看此畫圖, 枋栱有準的否<sup>〔12〕</sup>? 都料對曰: “此畫復較<sup>〔13〕</sup> 一座, 分明無欠。” 其妙如此。授翰林待詔, 賜紫金魚袋。先是每年杪冬<sup>〔14〕</sup> 末旬, 翰林攻畫鬼神者例進《鍾馗》<sup>〔15〕</sup> 焉。丙辰歲<sup>〔16〕</sup>, 忠義進<sup>〔17〕</sup> 《鍾馗》, 以第二指挑鬼眼睛; 蒲師訓進<sup>〔18〕</sup> 《鍾馗》, 以母<sup>〔19〕</sup> 指剜鬼睛。二人《鍾馗》相似, 唯一指不同, 蜀王問此畫孰為優劣? 筌以師訓為優。蜀王曰: “師訓力在母指, 忠義力在第二<sup>〔20〕</sup> 指, 二人筆力相敵<sup>〔21〕</sup>, 難議昇降<sup>〔22〕</sup>。” 並厚賜金帛。時人謂蜀王深鑒其畫矣。<sup>〔23〕</sup> 今衙北門大安樓下天王院, 自濮陽<sup>〔24〕</sup> 吳公（行曾）<sup>〔25〕</sup> 鎮蜀之日創興<sup>〔26〕</sup>, 其中有唐時名畫數堵, 及高道興、杜 齯龜、房從真、趙德齊畫佛像、羅漢、經驗、變相。廣政初, 忠義與黃筌、蒲師訓合手畫天王、變相十堵以來, 各盡所能, 愈於前輩。淳化五年甲午<sup>〔27〕</sup>, 兵火焚盡, 今餘王蜀先主祠堂正門西畔《神鬼》、大聖慈寺正門北牆上《西域記》<sup>〔28〕</sup> 石經院後殿《天王變相》、中寺六祖院傍《藥師經變相》, 並忠義筆, 見存。"
work_a2079376,神鬼,P_44520,趙忠義,五代/宋初,,见存,與父同手畫福慶禪院,Wall,,《益州名画录》,卷上,"趙忠義者, 德玄子也。德玄自雍<sup>〔1〕</sup> 襁負<sup>〔2〕</sup> 入蜀, 及長, 習父之藝, 宛若生知。孟氏明德年, 與父同手畫福慶禪院東流傳變相<sup>〔3〕</sup> 一十三堵, 位置鋪舒<sup>〔4〕</sup>, 樓殿臺閣, 山水竹樹, 蕃漢服飾, 佛像僧道, 車馬鬼神, 王公冠冕, 旌旗法物, 皆盡其妙, 冠絕當時。蜀王<sup>〔5〕</sup> 知忠義妙於鬼神屋木, 遂令畫《關將軍起玉泉寺圖》<sup>〔6〕</sup>。於是忠義畫自運材斸基<sup>〔7〕</sup>, 以至丹楹刻桷<sup>〔8〕</sup>, 皆役<sup>〔9〕</sup> 鬼神。疊栱下榻, 地𣕧一坐, 佛殿將欲起立。<sup>〔10〕</sup> 蜀王令內作都料<sup>〔11〕</sup> 看此畫圖, 枋栱有準的否<sup>〔12〕</sup>? 都料對曰: “此畫復較<sup>〔13〕</sup> 一座, 分明無欠。” 其妙如此。授翰林待詔, 賜紫金魚袋。先是每年杪冬<sup>〔14〕</sup> 末旬, 翰林攻畫鬼神者例進《鍾馗》<sup>〔15〕</sup> 焉。丙辰歲<sup>〔16〕</sup>, 忠義進<sup>〔17〕</sup> 《鍾馗》, 以第二指挑鬼眼睛; 蒲師訓進<sup>〔18〕</sup> 《鍾馗》, 以母<sup>〔19〕</sup> 指剜鬼睛。二人《鍾馗》相似, 唯一指不同, 蜀王問此畫孰為優劣? 筌以師訓為優。蜀王曰: “師訓力在母指, 忠義力在第二<sup>〔20〕</sup> 指, 二人筆力相敵<sup>〔21〕</sup>, 難議昇降<sup>〔22〕</sup>。” 並厚賜金帛。時人謂蜀王深鑒其畫矣。<sup>〔23〕</sup> 今衙北門大安樓下天王院, 自濮陽<sup>〔24〕</sup> 吳公（行曾）<sup>〔25〕</sup> 鎮蜀之日創興<sup>〔26〕</sup>, 其中有唐時名畫數堵, 及高道興、杜 齯龜、房從真、趙德齊畫佛像、羅漢、經驗、變相。廣政初, 忠義與黃筌、蒲師訓合手畫天王、變相十堵以來, 各盡所能, 愈於前輩。淳化五年甲午<sup>〔27〕</sup>, 兵火焚盡, 今餘王蜀先主祠堂正門西畔《神鬼》、大聖慈寺正門北牆上《西域記》<sup>〔28〕</sup> 石經院後殿《天王變相》、中寺六祖院傍《藥師經變相》, 並忠義筆, 見存。"
work_3a8a9bd2,西域記,P_44520,趙忠義,五代/宋初,,见存,與父同手畫福慶禪院,Wall,,《益州名画录》,卷上,"趙忠義者, 德玄子也。德玄自雍<sup>〔1〕</sup> 襁負<sup>〔2〕</sup> 入蜀, 及長, 習父之藝, 宛若生知。孟氏明德年, 與父同手畫福慶禪院東流傳變相<sup>〔3〕</sup> 一十三堵, 位置鋪舒<sup>〔4〕</sup>, 樓殿臺閣, 山水竹樹, 蕃漢服飾, 佛像僧道, 車馬鬼神, 王公冠冕, 旌旗法物, 皆盡其妙, 冠絕當時。蜀王<sup>〔5〕</sup> 知忠義妙於鬼神屋木, 遂令畫《關將軍起玉泉寺圖》<sup>〔6〕</sup>。於是忠義畫自運材斸基<sup>〔7〕</sup>, 以至丹楹刻桷<sup>〔8〕</sup>, 皆役<sup>〔9〕</sup> 鬼神。疊栱下榻, 地𣕧一坐, 佛殿將欲起立。<sup>〔10〕</sup> 蜀王令內作都料<sup>〔11〕</sup> 看此畫圖, 枋栱有準的否<sup>〔12〕</sup>? 都料對曰: “此畫復較<sup>〔13〕</sup> 一座, 分明無欠。” 其妙如此。授翰林待詔, 賜紫金魚袋。先是每年杪冬<sup>〔14〕</sup> 末旬, 翰林攻畫鬼神者例進《鍾馗》<sup>〔15〕</sup> 焉。丙辰歲<sup>〔16〕</sup>, 忠義進<sup>〔17〕</sup> 《鍾馗》, 以第二指挑鬼眼睛; 蒲師訓進<sup>〔18〕</sup> 《鍾馗》, 以母<sup>〔19〕</sup> 指剜鬼睛。二人《鍾馗》相似, 唯一指不同, 蜀王問此畫孰為優劣? 筌以師訓為優。蜀王曰: “師訓力在母指, 忠義力在第二<sup>〔20〕</sup> 指, 二人筆力相敵<sup>〔21〕</sup>, 難議昇降<sup>〔22〕</sup>。” 並厚賜金帛。時人謂蜀王深鑒其畫矣。<sup>〔23〕</sup> 今衙北門大安樓下天王院, 自濮陽<sup>〔24〕</sup> 吳公（行曾）<sup>〔25〕</sup> 鎮蜀之日創興<sup>〔26〕</sup>, 其中有唐時名畫數堵, 及高道興、杜 齯龜、房從真、趙德齊畫佛像、羅漢、經驗、變相。廣政初, 忠義與黃筌、蒲師訓合手畫天王、變相十堵以來, 各盡所能, 愈於前輩。淳化五年甲午<sup>〔27〕</sup>, 兵火焚盡, 今餘王蜀先主祠堂正門西畔《神鬼》、大聖慈寺正門北牆上《西域記》<sup>〔28〕</sup> 石經院後殿《天王變相》、中寺六祖院傍《藥師經變相》, 並忠義筆, 見存。"
work_fb94483f,天王變相,P_44520,趙忠義,五代/宋初,,见存,與父同手畫福慶禪院,Wall,,《益州名画录》,卷上,"趙忠義者, 德玄子也。德玄自雍<sup>〔1〕</sup> 襁負<sup>〔2〕</sup> 入蜀, 及長, 習父之藝, 宛若生知。孟氏明德年, 與父同手畫福慶禪院東流傳變相<sup>〔3〕</sup> 一十三堵, 位置鋪舒<sup>〔4〕</sup>, 樓殿臺閣, 山水竹樹, 蕃漢服飾, 佛像僧道, 車馬鬼神, 王公冠冕, 旌旗法物, 皆盡其妙, 冠絕當時。蜀王<sup>〔5〕</sup> 知忠義妙於鬼神屋木, 遂令畫《關將軍起玉泉寺圖》<sup>〔6〕</sup>。於是忠義畫自運材斸基<sup>〔7〕</sup>, 以至丹楹刻桷<sup>〔8〕</sup>, 皆役<sup>〔9〕</sup> 鬼神。疊栱下榻, 地𣕧一坐, 佛殿將欲起立。<sup>〔10〕</sup> 蜀王令內作都料<sup>〔11〕</sup> 看此畫圖, 枋栱有準的否<sup>〔12〕</sup>? 都料對曰: “此畫復較<sup>〔13〕</sup> 一座, 分明無欠。” 其妙如此。授翰林待詔, 賜紫金魚袋。先是每年杪冬<sup>〔14〕</sup> 末旬, 翰林攻畫鬼神者例進《鍾馗》<sup>〔15〕</sup> 焉。丙辰歲<sup>〔16〕</sup>, 忠義進<sup>〔17〕</sup> 《鍾馗》, 以第二指挑鬼眼睛; 蒲師訓進<sup>〔18〕</sup> 《鍾馗》, 以母<sup>〔19〕</sup> 指剜鬼睛。二人《鍾馗》相似, 唯一指不同, 蜀王問此畫孰為優劣? 筌以師訓為優。蜀王曰: “師訓力在母指, 忠義力在第二<sup>〔20〕</sup> 指, 二人筆力相敵<sup>〔21〕</sup>, 難議昇降<sup>〔22〕</sup>。” 並厚賜金帛。時人謂蜀王深鑒其畫矣。<sup>〔23〕</sup> 今衙北門大安樓下天王院, 自濮陽<sup>〔24〕</sup> 吳公（行曾）<sup>〔25〕</sup> 鎮蜀之日創興<sup>〔26〕</sup>, 其中有唐時名畫數堵, 及高道興、杜 齯龜、房從真、趙德齊畫佛像、羅漢、經驗、變相。廣政初, 忠義與黃筌、蒲師訓合手畫天王、變相十堵以來, 各盡所能, 愈於前輩。淳化五年甲午<sup>〔27〕</sup>, 兵火焚盡, 今餘王蜀先主祠堂正門西畔《神鬼》、大聖慈寺正門北牆上《西域記》<sup>〔28〕</sup> 石經院後殿《天王變相》、中寺六祖院傍《藥師經變相》, 並忠義筆, 見存。"
work_ee037c98,藥師經變相,P_44520,趙忠義,五代/宋初,,见存,與父同手畫福慶禪院,Wall,,《益州名画录》,卷上,"趙忠義者, 德玄子也。德玄自雍<sup>〔1〕</sup> 襁負<sup>〔2〕</sup> 入蜀, 及長, 習父之藝, 宛若生知。孟氏明德年, 與父同手畫福慶禪院東流傳變相<sup>〔3〕</sup> 一十三堵, 位置鋪舒<sup>〔4〕</sup>, 樓殿臺閣, 山水竹樹, 蕃漢服飾, 佛像僧道, 車馬鬼神, 王公冠冕, 旌旗法物, 皆盡其妙, 冠絕當時。蜀王<sup>〔5〕</sup> 知忠義妙於鬼神屋木, 遂令畫《關將軍起玉泉寺圖》<sup>〔6〕</sup>。於是忠義畫自運材斸基<sup>〔7〕</sup>, 以至丹楹刻桷<sup>〔8〕</sup>, 皆役<sup>〔9〕</sup> 鬼神。疊栱下榻, 地𣕧一坐, 佛殿將欲起立。<sup>〔10〕</sup> 蜀王令內作都料<sup>〔11〕</sup> 看此畫圖, 枋栱有準的否<sup>〔12〕</sup>? 都料對曰: “此畫復較<sup>〔13〕</sup> 一座, 分明無欠。” 其妙如此。授翰林待詔, 賜紫金魚袋。先是每年杪冬<sup>〔14〕</sup> 末旬, 翰林攻畫鬼神者例進《鍾馗》<sup>〔15〕</sup> 焉。丙辰歲<sup>〔16〕</sup>, 忠義進<sup>〔17〕</sup> 《鍾馗》, 以第二指挑鬼眼睛; 蒲師訓進<sup>〔18〕</sup> 《鍾馗》, 以母<sup>〔19〕</sup> 指剜鬼睛。二人《鍾馗》相似, 唯一指不同, 蜀王問此畫孰為優劣? 筌以師訓為優。蜀王曰: “師訓力在母指, 忠義力在第二<sup>〔20〕</sup> 指, 二人筆力相敵<sup>〔21〕</sup>, 難議昇降<sup>〔22〕</sup>。” 並厚賜金帛。時人謂蜀王深鑒其畫矣。<sup>〔23〕</sup> 今衙北門大安樓下天王院, 自濮陽<sup>〔24〕</sup> 吳公（行曾）<sup>〔25〕</sup> 鎮蜀之日創興<sup>〔26〕</sup>, 其中有唐時名畫數堵, 及高道興、杜 齯龜、房從真、趙德齊畫佛像、羅漢、經驗、變相。廣政初, 忠義與黃筌、蒲師訓合手畫天王、變相十堵以來, 各盡所能, 愈於前輩。淳化五年甲午<sup>〔27〕</sup>, 兵火焚盡, 今餘王蜀先主祠堂正門西畔《神鬼》、大聖慈寺正門北牆上《西域記》<sup>〔28〕</sup> 石經院後殿《天王變相》、中寺六祖院傍《藥師經變相》, 並忠義筆, 見存。"
work_62899c30,四時花雀圖,P_97191,居寀,五代/宋初,,未知,宮殿,Wall,,《益州名画录》,卷上,"居寀, 字伯鸞, 筌少子也。畫藝敏贍<sup>〔1〕</sup>, 不讓於<sup>〔2〕</sup> 父。蜀之四主<sup>〔3〕</sup> 崇奢<sup>〔4〕</sup>, 宮殿、苑囿<sup>〔5〕</sup>、池亭, 世罕其比<sup>〔6〕</sup>。居寀父子人內供奉<sup>〔7〕</sup> 迨四十年, 殿庭墻壁、門幃<sup>〔8〕</sup>、屏<sup>〔9〕</sup> 幃<sup>〔10〕</sup> 圖畫之數, 不可紀録。授翰林待詔、將仕郎<sup>〔11〕</sup>、試太子議郎<sup>〔12〕</sup>, 賜金魚袋。淮南通好之日, 居寀與父同手畫《四時花雀圖》《青城山圖》《峨眉山圖》《春山圖》《秋山圖》, 用荅國信<sup>〔13〕</sup>。使命<sup>〔14〕</sup> 將發, 《秋山》全未及"
work_fd41148a,青城山圖,P_97191,居寀,五代/宋初,,未知,宮殿,Wall,,《益州名画录》,卷上,"居寀, 字伯鸞, 筌少子也。畫藝敏贍<sup>〔1〕</sup>, 不讓於<sup>〔2〕</sup> 父。蜀之四主<sup>〔3〕</sup> 崇奢<sup>〔4〕</sup>, 宮殿、苑囿<sup>〔5〕</sup>、池亭, 世罕其比<sup>〔6〕</sup>。居寀父子人內供奉<sup>〔7〕</sup> 迨四十年, 殿庭墻壁、門幃<sup>〔8〕</sup>、屏<sup>〔9〕</sup> 幃<sup>〔10〕</sup> 圖畫之數, 不可紀録。授翰林待詔、將仕郎<sup>〔11〕</sup>、試太子議郎<sup>〔12〕</sup>, 賜金魚袋。淮南通好之日, 居寀與父同手畫《四時花雀圖》《青城山圖》《峨眉山圖》《春山圖》《秋山圖》, 用荅國信<sup>〔13〕</sup>。使命<sup>〔14〕</sup> 將發, 《秋山》全未及"
work_ad3f4dea,峨眉山圖,P_97191,居寀,五代/宋初,,未知,宮殿,Wall,,《益州名画录》,卷上,"居寀, 字伯鸞, 筌少子也。畫藝敏贍<sup>〔1〕</sup>, 不讓於<sup>〔2〕</sup> 父。蜀之四主<sup>〔3〕</sup> 崇奢<sup>〔4〕</sup>, 宮殿、苑囿<sup>〔5〕</sup>、池亭, 世罕其比<sup>〔6〕</sup>。居寀父子人內供奉<sup>〔7〕</sup> 迨四十年, 殿庭墻壁、門幃<sup>〔8〕</sup>、屏<sup>〔9〕</sup> 幃<sup>〔10〕</sup> 圖畫之數, 不可紀録。授翰林待詔、將仕郎<sup>〔11〕</sup>、試太子議郎<sup>〔12〕</sup>, 賜金魚袋。淮南通好之日, 居寀與父同手畫《四時花雀圖》《青城山圖》《峨眉山圖》《春山圖》《秋山圖》, 用荅國信<sup>〔13〕</sup>。使命<sup>〔14〕</sup> 將發, 《秋山》全未及"
work_f04a4611,春山圖,P_97191,居寀,五代/宋初,,未知,宮殿,Wall,,《益州名画录》,卷上,"居寀, 字伯鸞, 筌少子也。畫藝敏贍<sup>〔1〕</sup>, 不讓於<sup>〔2〕</sup> 父。蜀之四主<sup>〔3〕</sup> 崇奢<sup>〔4〕</sup>, 宮殿、苑囿<sup>〔5〕</sup>、池亭, 世罕其比<sup>〔6〕</sup>。居寀父子人內供奉<sup>〔7〕</sup> 迨四十年, 殿庭墻壁、門幃<sup>〔8〕</sup>、屏<sup>〔9〕</sup> 幃<sup>〔10〕</sup> 圖畫之數, 不可紀録。授翰林待詔、將仕郎<sup>〔11〕</sup>、試太子議郎<sup>〔12〕</sup>, 賜金魚袋。淮南通好之日, 居寀與父同手畫《四時花雀圖》《青城山圖》《峨眉山圖》《春山圖》《秋山圖》, 用荅國信<sup>〔13〕</sup>。使命<sup>〔14〕</sup> 將發, 《秋山》全未及"
work_79e93e08,秋山圖,P_97191,居寀,五代/宋初,,未知,宮殿,Wall,,《益州名画录》,卷上,"居寀, 字伯鸞, 筌少子也。畫藝敏贍<sup>〔1〕</sup>, 不讓於<sup>〔2〕</sup> 父。蜀之四主<sup>〔3〕</sup> 崇奢<sup>〔4〕</sup>, 宮殿、苑囿<sup>〔5〕</sup>、池亭, 世罕其比<sup>〔6〕</sup>。居寀父子人內供奉<sup>〔7〕</sup> 迨四十年, 殿庭墻壁、門幃<sup>〔8〕</sup>、屏<sup>〔9〕</sup> 幃<sup>〔10〕</sup> 圖畫之數, 不可紀録。授翰林待詔、將仕郎<sup>〔11〕</sup>、試太子議郎<sup>〔12〕</sup>, 賜金魚袋。淮南通好之日, 居寀與父同手畫《四時花雀圖》《青城山圖》《峨眉山圖》《春山圖》《秋山圖》, 用荅國信<sup>〔13〕</sup>。使命<sup>〔14〕</sup> 將發, 《秋山》全未及"
work_9460a898,秋山圖,P_97191,居寀,五代/宋初,,见存,聖朝授翰林待詔、朝請大夫<sup></sup>、寺,Wall,,《益州名画录》,卷上,"畫, 蜀主令取在庫《秋山圖》入角<sup>〔15〕</sup>。居寀與父奉命別畫, 經月方畢工, 更愈於前者。翰林學士徐光溥<sup>〔16〕</sup> 進《〈秋山圖〉歌》以紀之。廣政甲子歲<sup>〔17〕</sup>, 蜀王令居寀往葛仙山<sup>〔18〕</sup>, 修蓋仙化<sup>〔19〕</sup>。回至彭州<sup>〔20〕</sup>, 棲<sup>〔21〕</sup> 真南軒, 畫《水石》一堵, 自未至酉<sup>〔22〕</sup> 而畢, 敏而復妙者也, 今見存。居寀有《四時野景圖》《湖灘水石圖》《春田放牧圖》, 當時卿相及好事者, 得居寀子父圖障卷簇<sup>〔23〕</sup>, 家藏戶寶, 為稀<sup>〔24〕</sup> 世之珍。今衙廳餘《理毛、啄苔鶴》兩堵、《水石》兩堵、《龍門圖》一堵, 武侯廟《龍水》一堵, 並居寀筆, 見存。聖朝克蜀之後, 居寀赴京, 頗為翰長<sup>〔25〕</sup> 陶尚書穀<sup>〔26〕</sup> 殊禮相見<sup>〔27〕</sup>, 因收得名畫數件, 請居寀驗<sup>〔28〕</sup> 之。其中《秋山》一圖, 是故主<sup>〔29〕</sup> 淮南國信者, 畫絹縫<sup>〔30〕</sup> 之內自有銜名<sup>〔31〕</sup>。陶公云: “此是淮王<sup>〔32〕</sup> 所遺。” 看之, 果符其說。聖朝授翰林待詔、朝請大夫<sup>〔33〕</sup>、寺丞<sup>〔34〕</sup> 上柱國, 賜紫金魚袋。淳化四年<sup>〔35〕</sup>, 充成都府一路送衣襖使<sup>〔36〕</sup>, 時齒<sup>〔37〕</sup> 六十一, 於聖興寺新禪院畫《龍水》一堵、《天台山<sup>〔38〕</sup> 圖》一堵、《水石》兩堵, 工夫雖少, 大體宛存<sup>〔39〕</sup>。"
work_b0c5353c,水石,P_97191,居寀,五代/宋初,,见存,聖朝授翰林待詔、朝請大夫<sup></sup>、寺,Wall,,《益州名画录》,卷上,"畫, 蜀主令取在庫《秋山圖》入角<sup>〔15〕</sup>。居寀與父奉命別畫, 經月方畢工, 更愈於前者。翰林學士徐光溥<sup>〔16〕</sup> 進《〈秋山圖〉歌》以紀之。廣政甲子歲<sup>〔17〕</sup>, 蜀王令居寀往葛仙山<sup>〔18〕</sup>, 修蓋仙化<sup>〔19〕</sup>。回至彭州<sup>〔20〕</sup>, 棲<sup>〔21〕</sup> 真南軒, 畫《水石》一堵, 自未至酉<sup>〔22〕</sup> 而畢, 敏而復妙者也, 今見存。居寀有《四時野景圖》《湖灘水石圖》《春田放牧圖》, 當時卿相及好事者, 得居寀子父圖障卷簇<sup>〔23〕</sup>, 家藏戶寶, 為稀<sup>〔24〕</sup> 世之珍。今衙廳餘《理毛、啄苔鶴》兩堵、《水石》兩堵、《龍門圖》一堵, 武侯廟《龍水》一堵, 並居寀筆, 見存。聖朝克蜀之後, 居寀赴京, 頗為翰長<sup>〔25〕</sup> 陶尚書穀<sup>〔26〕</sup> 殊禮相見<sup>〔27〕</sup>, 因收得名畫數件, 請居寀驗<sup>〔28〕</sup> 之。其中《秋山》一圖, 是故主<sup>〔29〕</sup> 淮南國信者, 畫絹縫<sup>〔30〕</sup> 之內自有銜名<sup>〔31〕</sup>。陶公云: “此是淮王<sup>〔32〕</sup> 所遺。” 看之, 果符其說。聖朝授翰林待詔、朝請大夫<sup>〔33〕</sup>、寺丞<sup>〔34〕</sup> 上柱國, 賜紫金魚袋。淳化四年<sup>〔35〕</sup>, 充成都府一路送衣襖使<sup>〔36〕</sup>, 時齒<sup>〔37〕</sup> 六十一, 於聖興寺新禪院畫《龍水》一堵、《天台山<sup>〔38〕</sup> 圖》一堵、《水石》兩堵, 工夫雖少, 大體宛存<sup>〔39〕</sup>。"
