icon_id,subject_term,category,creator_name,source_book,source_chapter,source_text
icon_80055743,行道高僧,Religious Figure,張玄,《益州名画录》,卷上·妙格下品,"張玄者, 簡州金水 石城山 人也。攻畫人物, 尤善羅漢。當王氏偏霸 武成 年, 聲跡喧然, 時呼玄為 “張羅漢”。荊、湖、淮、浙令人入蜀, 縱價收市, 將 歸本道。前輩畫佛像、羅漢, 相傳曹樣、吳樣二本, 曹起曹弗興, 吳起吳棟。曹畫衣紋稠疊, 吳畫衣紋簡略。其曹畫, 今昭覺寺孫位《戰勝天王》是也; 其吳畫, 今大聖慈寺盧楞伽《行道高僧》是也。玄畫羅漢, 吳樣矣。今大聖慈寺灌頂院《羅漢》一堂 十六軀, 見存。"
icon_b5473e00,羅漢,Religious Figure,張玄,《益州名画录》,卷上·妙格下品,"張玄者, 簡州金水 石城山 人也。攻畫人物, 尤善羅漢。當王氏偏霸 武成 年, 聲跡喧然, 時呼玄為 “張羅漢”。荊、湖、淮、浙令人入蜀, 縱價收市, 將 歸本道。前輩畫佛像、羅漢, 相傳曹樣、吳樣二本, 曹起曹弗興, 吳起吳棟。曹畫衣紋稠疊, 吳畫衣紋簡略。其曹畫, 今昭覺寺孫位《戰勝天王》是也; 其吳畫, 今大聖慈寺盧楞伽《行道高僧》是也。玄畫羅漢, 吳樣矣。今大聖慈寺灌頂院《羅漢》一堂 十六軀, 見存。"
icon_c44eebe3,尤善羅漢,Religious Figure,張玄,《益州名画录》,卷上·妙格下品,"張玄者, 簡州金水 石城山 人也。攻畫人物, 尤善羅漢。當王氏偏霸 武成 年, 聲跡喧然, 時呼玄為 “張羅漢”。荊、湖、淮、浙令人入蜀, 縱價收市, 將 歸本道。前輩畫佛像、羅漢, 相傳曹樣、吳樣二本, 曹起曹弗興, 吳起吳棟。曹畫衣紋稠疊, 吳畫衣紋簡略。其曹畫, 今昭覺寺孫位《戰勝天王》是也; 其吳畫, 今大聖慈寺盧楞伽《行道高僧》是也。玄畫羅漢, 吳樣矣。今大聖慈寺灌頂院《羅漢》一堂 十六軀, 見存。"
icon_13add4ec,杜天師（光庭）真,Portrait,杜齯龜,《益州名画录》,卷中·妙格下品,"杜齯龜者, 其先本秦 人, 避祿山之亂, 遂居蜀焉。齯龜少能博學, 涉獵 經史, 專 師常粲寫真、雜畫, 而妙於佛像、羅漢。王蜀少主以 高祖 受唐深恩, 將興元 節度使唐（道襲） 私第為上清宮, 塑王子晉 為遠祖於上清祖殿, 命齯龜寫大唐二十一帝御容於殿堂之四壁。每三會五獵, 差太尉、公卿薦獻宮內, 殿堂行事, 齋宮職掌, 并依太清宮故事。又命齯龜寫先主、太妃、太后真於青城山 金華宮。授翰林待詔, 賜紫金魚袋。今嚴君平觀 《杜天師（光庭）真》、大聖慈寺華嚴閣東廊下《祐聖國師（光業） 真》, 並齯龜筆, 見存。"
icon_83b5f467,祐聖國師（光業） 真,Portrait,杜齯龜,《益州名画录》,卷中·妙格下品,"杜齯龜者, 其先本秦 人, 避祿山之亂, 遂居蜀焉。齯龜少能博學, 涉獵 經史, 專 師常粲寫真、雜畫, 而妙於佛像、羅漢。王蜀少主以 高祖 受唐深恩, 將興元 節度使唐（道襲） 私第為上清宮, 塑王子晉 為遠祖於上清祖殿, 命齯龜寫大唐二十一帝御容於殿堂之四壁。每三會五獵, 差太尉、公卿薦獻宮內, 殿堂行事, 齋宮職掌, 并依太清宮故事。又命齯龜寫先主、太妃、太后真於青城山 金華宮。授翰林待詔, 賜紫金魚袋。今嚴君平觀 《杜天師（光庭）真》、大聖慈寺華嚴閣東廊下《祐聖國師（光業） 真》, 並齯龜筆, 見存。"
icon_640c98bb,四時雀竹,Bird-and-Flower,刁光胤,《益州名画录》,卷中·妙格下品,"刁光胤者, 雍京人也。天復年入蜀, 攻畫湖石、花竹、貓兎、鳥雀, 性情高潔, 交遊不雜。入蜀之後, 前輩有攻花雀者, 頓減價矣。有師問 筆法者, 黃筌、孔嵩二人, 親授其訣。孔類升堂, 黃得入室。刁公居蜀三十餘年, 筆無蹔暇, 非病不休, 非老不息。卒時 八十以來, 豪貴之家及好事者, 收得其畫, 將為家寶, 傳視子孫。大聖慈寺熾盛光院明僧録房窗傍小壁四堵, 畫《四時雀竹》。廣政中黃居寀重粧《雀蝶》, 精奇轉甚。三學院大廳小壁《花雀》兩堵, 光胤畫時年已耄 矣。"
icon_550d4578,雀蝶,Bird-and-Flower,刁光胤,《益州名画录》,卷中·妙格下品,"刁光胤者, 雍京人也。天復年入蜀, 攻畫湖石、花竹、貓兎、鳥雀, 性情高潔, 交遊不雜。入蜀之後, 前輩有攻花雀者, 頓減價矣。有師問 筆法者, 黃筌、孔嵩二人, 親授其訣。孔類升堂, 黃得入室。刁公居蜀三十餘年, 筆無蹔暇, 非病不休, 非老不息。卒時 八十以來, 豪貴之家及好事者, 收得其畫, 將為家寶, 傳視子孫。大聖慈寺熾盛光院明僧録房窗傍小壁四堵, 畫《四時雀竹》。廣政中黃居寀重粧《雀蝶》, 精奇轉甚。三學院大廳小壁《花雀》兩堵, 光胤畫時年已耄 矣。"
icon_d4923bf3,花雀,Bird-and-Flower,刁光胤,《益州名画录》,卷中·妙格下品,"刁光胤者, 雍京人也。天復年入蜀, 攻畫湖石、花竹、貓兎、鳥雀, 性情高潔, 交遊不雜。入蜀之後, 前輩有攻花雀者, 頓減價矣。有師問 筆法者, 黃筌、孔嵩二人, 親授其訣。孔類升堂, 黃得入室。刁公居蜀三十餘年, 筆無蹔暇, 非病不休, 非老不息。卒時 八十以來, 豪貴之家及好事者, 收得其畫, 將為家寶, 傳視子孫。大聖慈寺熾盛光院明僧録房窗傍小壁四堵, 畫《四時雀竹》。廣政中黃居寀重粧《雀蝶》, 精奇轉甚。三學院大廳小壁《花雀》兩堵, 光胤畫時年已耄 矣。"
icon_15bf7e2c,花雀者,Bird-and-Flower,刁光胤,《益州名画录》,卷中·妙格下品,"刁光胤者, 雍京人也。天復年入蜀, 攻畫湖石、花竹、貓兎、鳥雀, 性情高潔, 交遊不雜。入蜀之後, 前輩有攻花雀者, 頓減價矣。有師問 筆法者, 黃筌、孔嵩二人, 親授其訣。孔類升堂, 黃得入室。刁公居蜀三十餘年, 筆無蹔暇, 非病不休, 非老不息。卒時 八十以來, 豪貴之家及好事者, 收得其畫, 將為家寶, 傳視子孫。大聖慈寺熾盛光院明僧録房窗傍小壁四堵, 畫《四時雀竹》。廣政中黃居寀重粧《雀蝶》, 精奇轉甚。三學院大廳小壁《花雀》兩堵, 光胤畫時年已耄 矣。"
icon_de77fcc2,五岳四瀆部屬諸神,Religious Figure,蒲師訓,《益州名画录》,卷中·妙格下品,"蒲師訓者, 蜀人也。幼師房從真畫人物、鬼神、蕃馬。長興年, 值孟令公 改元, 興修諸廟, 師訓畫江瀆廟、諸葛廟、龍女廟。及先主殂, 畫陵廟鬼神、蕃漢人物、旗幟兵仗、公王車馬、禮服儀式, 縱橫浩瀚, 莫不周至。授翰林待詔, 賜紫金魚袋。甲寅歲 春末, 蜀王或 夜夢一人, 破帽故欄, 龐眉 大目, 方頤廣顙, 立於殿堦, 跂 一足, 曰: “請修理之。” 言訖寢覺。翌日, 因檢他籍, 見此 古畫, 是前夕所夢者神, 故絹穿, 損畫之左足。遂命師訓令驗此畫是誰之筆, 師訓對云: “唐吳道玄之筆, 曾應明皇夢, 云痁者神 也。” 因令重修此足呈進。後蜀主復夢前神謝曰: “吾足履 矣。” 上慮為祟, 即命焚之。青城山丈人觀真君殿內《五岳四瀆部屬諸神》, 張素卿筆。廣政中, 山水泛溢, 衝損數堵, 蜀王 命師訓曰: “素卿之筆, 公往繼之可矣。” 四堵, 師訓筆也。（今丈人觀聖朝廣其殿宇, 重新興創別畫, 無舊蹤矣。）王蜀先主祠堂 東畔正門東畔《鬼神》一堵, 寶曆寺天王閣下《天王部屬》, 房從真筆, 後人粧損, 師訓再修, 兼自畫兩堵。大聖慈寺南廊下觀音院門兩《金剛》, 鄰壁《請塔天王》, 並師訓筆, 見存。"
icon_02234585,鬼神,Religious Figure,蒲師訓,《益州名画录》,卷中·妙格下品,"蒲師訓者, 蜀人也。幼師房從真畫人物、鬼神、蕃馬。長興年, 值孟令公 改元, 興修諸廟, 師訓畫江瀆廟、諸葛廟、龍女廟。及先主殂, 畫陵廟鬼神、蕃漢人物、旗幟兵仗、公王車馬、禮服儀式, 縱橫浩瀚, 莫不周至。授翰林待詔, 賜紫金魚袋。甲寅歲 春末, 蜀王或 夜夢一人, 破帽故欄, 龐眉 大目, 方頤廣顙, 立於殿堦, 跂 一足, 曰: “請修理之。” 言訖寢覺。翌日, 因檢他籍, 見此 古畫, 是前夕所夢者神, 故絹穿, 損畫之左足。遂命師訓令驗此畫是誰之筆, 師訓對云: “唐吳道玄之筆, 曾應明皇夢, 云痁者神 也。” 因令重修此足呈進。後蜀主復夢前神謝曰: “吾足履 矣。” 上慮為祟, 即命焚之。青城山丈人觀真君殿內《五岳四瀆部屬諸神》, 張素卿筆。廣政中, 山水泛溢, 衝損數堵, 蜀王 命師訓曰: “素卿之筆, 公往繼之可矣。” 四堵, 師訓筆也。（今丈人觀聖朝廣其殿宇, 重新興創別畫, 無舊蹤矣。）王蜀先主祠堂 東畔正門東畔《鬼神》一堵, 寶曆寺天王閣下《天王部屬》, 房從真筆, 後人粧損, 師訓再修, 兼自畫兩堵。大聖慈寺南廊下觀音院門兩《金剛》, 鄰壁《請塔天王》, 並師訓筆, 見存。"
icon_2621def1,天王部屬,Religious Figure,蒲師訓,《益州名画录》,卷中·妙格下品,"蒲師訓者, 蜀人也。幼師房從真畫人物、鬼神、蕃馬。長興年, 值孟令公 改元, 興修諸廟, 師訓畫江瀆廟、諸葛廟、龍女廟。及先主殂, 畫陵廟鬼神、蕃漢人物、旗幟兵仗、公王車馬、禮服儀式, 縱橫浩瀚, 莫不周至。授翰林待詔, 賜紫金魚袋。甲寅歲 春末, 蜀王或 夜夢一人, 破帽故欄, 龐眉 大目, 方頤廣顙, 立於殿堦, 跂 一足, 曰: “請修理之。” 言訖寢覺。翌日, 因檢他籍, 見此 古畫, 是前夕所夢者神, 故絹穿, 損畫之左足。遂命師訓令驗此畫是誰之筆, 師訓對云: “唐吳道玄之筆, 曾應明皇夢, 云痁者神 也。” 因令重修此足呈進。後蜀主復夢前神謝曰: “吾足履 矣。” 上慮為祟, 即命焚之。青城山丈人觀真君殿內《五岳四瀆部屬諸神》, 張素卿筆。廣政中, 山水泛溢, 衝損數堵, 蜀王 命師訓曰: “素卿之筆, 公往繼之可矣。” 四堵, 師訓筆也。（今丈人觀聖朝廣其殿宇, 重新興創別畫, 無舊蹤矣。）王蜀先主祠堂 東畔正門東畔《鬼神》一堵, 寶曆寺天王閣下《天王部屬》, 房從真筆, 後人粧損, 師訓再修, 兼自畫兩堵。大聖慈寺南廊下觀音院門兩《金剛》, 鄰壁《請塔天王》, 並師訓筆, 見存。"
icon_1114f9d0,金剛,Religious Figure,蒲師訓,《益州名画录》,卷中·妙格下品,"蒲師訓者, 蜀人也。幼師房從真畫人物、鬼神、蕃馬。長興年, 值孟令公 改元, 興修諸廟, 師訓畫江瀆廟、諸葛廟、龍女廟。及先主殂, 畫陵廟鬼神、蕃漢人物、旗幟兵仗、公王車馬、禮服儀式, 縱橫浩瀚, 莫不周至。授翰林待詔, 賜紫金魚袋。甲寅歲 春末, 蜀王或 夜夢一人, 破帽故欄, 龐眉 大目, 方頤廣顙, 立於殿堦, 跂 一足, 曰: “請修理之。” 言訖寢覺。翌日, 因檢他籍, 見此 古畫, 是前夕所夢者神, 故絹穿, 損畫之左足。遂命師訓令驗此畫是誰之筆, 師訓對云: “唐吳道玄之筆, 曾應明皇夢, 云痁者神 也。” 因令重修此足呈進。後蜀主復夢前神謝曰: “吾足履 矣。” 上慮為祟, 即命焚之。青城山丈人觀真君殿內《五岳四瀆部屬諸神》, 張素卿筆。廣政中, 山水泛溢, 衝損數堵, 蜀王 命師訓曰: “素卿之筆, 公往繼之可矣。” 四堵, 師訓筆也。（今丈人觀聖朝廣其殿宇, 重新興創別畫, 無舊蹤矣。）王蜀先主祠堂 東畔正門東畔《鬼神》一堵, 寶曆寺天王閣下《天王部屬》, 房從真筆, 後人粧損, 師訓再修, 兼自畫兩堵。大聖慈寺南廊下觀音院門兩《金剛》, 鄰壁《請塔天王》, 並師訓筆, 見存。"
icon_cb2996c2,請塔天王,Religious Figure,蒲師訓,《益州名画录》,卷中·妙格下品,"蒲師訓者, 蜀人也。幼師房從真畫人物、鬼神、蕃馬。長興年, 值孟令公 改元, 興修諸廟, 師訓畫江瀆廟、諸葛廟、龍女廟。及先主殂, 畫陵廟鬼神、蕃漢人物、旗幟兵仗、公王車馬、禮服儀式, 縱橫浩瀚, 莫不周至。授翰林待詔, 賜紫金魚袋。甲寅歲 春末, 蜀王或 夜夢一人, 破帽故欄, 龐眉 大目, 方頤廣顙, 立於殿堦, 跂 一足, 曰: “請修理之。” 言訖寢覺。翌日, 因檢他籍, 見此 古畫, 是前夕所夢者神, 故絹穿, 損畫之左足。遂命師訓令驗此畫是誰之筆, 師訓對云: “唐吳道玄之筆, 曾應明皇夢, 云痁者神 也。” 因令重修此足呈進。後蜀主復夢前神謝曰: “吾足履 矣。” 上慮為祟, 即命焚之。青城山丈人觀真君殿內《五岳四瀆部屬諸神》, 張素卿筆。廣政中, 山水泛溢, 衝損數堵, 蜀王 命師訓曰: “素卿之筆, 公往繼之可矣。” 四堵, 師訓筆也。（今丈人觀聖朝廣其殿宇, 重新興創別畫, 無舊蹤矣。）王蜀先主祠堂 東畔正門東畔《鬼神》一堵, 寶曆寺天王閣下《天王部屬》, 房從真筆, 後人粧損, 師訓再修, 兼自畫兩堵。大聖慈寺南廊下觀音院門兩《金剛》, 鄰壁《請塔天王》, 並師訓筆, 見存。"
icon_21209da2,關將軍起玉泉寺圖,Painting (General),趙忠義,《益州名画录》,卷中·妙格下品,"趙忠義者, 德玄子也。德玄自雍 襁負 入蜀, 及長, 習父之藝, 宛若生知。孟氏明德年, 與父同手畫福慶禪院東流傳變相 一十三堵, 位置鋪舒, 樓殿臺閣, 山水竹樹, 蕃漢服飾, 佛像僧道, 車馬鬼神, 王公冠冕, 旌旗法物, 皆盡其妙, 冠絕當時。蜀王 知忠義妙於鬼神屋木, 遂令畫《關將軍起玉泉寺圖》。於是忠義畫自運材斸基, 以至丹楹刻桷, 皆役 鬼神。疊栱下榻, 地𣕧一坐, 佛殿將欲起立。 蜀王令內作都料 看此畫圖, 枋栱有準的否? 都料對曰: “此畫復較 一座, 分明無欠。” 其妙如此。授翰林待詔, 賜紫金魚袋。先是每年杪冬 末旬, 翰林攻畫鬼神者例進《鍾馗》 焉。丙辰歲, 忠義進 《鍾馗》, 以第二指挑鬼眼睛; 蒲師訓進 《鍾馗》, 以母 指剜鬼睛。二人《鍾馗》相似, 唯一指不同, 蜀王問此畫孰為優劣? 筌以師訓為優。蜀王曰: “師訓力在母指, 忠義力在第二 指, 二人筆力相敵, 難議昇降。” 並厚賜金帛。時人謂蜀王深鑒其畫矣。 今衙北門大安樓下天王院, 自濮陽 吳公（行曾） 鎮蜀之日創興, 其中有唐時名畫數堵, 及高道興、杜 齯龜、房從真、趙德齊畫佛像、羅漢、經驗、變相。廣政初, 忠義與黃筌、蒲師訓合手畫天王、變相十堵以來, 各盡所能, 愈於前輩。淳化五年甲午, 兵火焚盡, 今餘王蜀先主祠堂正門西畔《神鬼》、大聖慈寺正門北牆上《西域記》 石經院後殿《天王變相》、中寺六祖院傍《藥師經變相》, 並忠義筆, 見存。"
icon_40ee3e29,鍾馗,Religious Figure,趙忠義,《益州名画录》,卷中·妙格下品,"趙忠義者, 德玄子也。德玄自雍 襁負 入蜀, 及長, 習父之藝, 宛若生知。孟氏明德年, 與父同手畫福慶禪院東流傳變相 一十三堵, 位置鋪舒, 樓殿臺閣, 山水竹樹, 蕃漢服飾, 佛像僧道, 車馬鬼神, 王公冠冕, 旌旗法物, 皆盡其妙, 冠絕當時。蜀王 知忠義妙於鬼神屋木, 遂令畫《關將軍起玉泉寺圖》。於是忠義畫自運材斸基, 以至丹楹刻桷, 皆役 鬼神。疊栱下榻, 地𣕧一坐, 佛殿將欲起立。 蜀王令內作都料 看此畫圖, 枋栱有準的否? 都料對曰: “此畫復較 一座, 分明無欠。” 其妙如此。授翰林待詔, 賜紫金魚袋。先是每年杪冬 末旬, 翰林攻畫鬼神者例進《鍾馗》 焉。丙辰歲, 忠義進 《鍾馗》, 以第二指挑鬼眼睛; 蒲師訓進 《鍾馗》, 以母 指剜鬼睛。二人《鍾馗》相似, 唯一指不同, 蜀王問此畫孰為優劣? 筌以師訓為優。蜀王曰: “師訓力在母指, 忠義力在第二 指, 二人筆力相敵, 難議昇降。” 並厚賜金帛。時人謂蜀王深鑒其畫矣。 今衙北門大安樓下天王院, 自濮陽 吳公（行曾） 鎮蜀之日創興, 其中有唐時名畫數堵, 及高道興、杜 齯龜、房從真、趙德齊畫佛像、羅漢、經驗、變相。廣政初, 忠義與黃筌、蒲師訓合手畫天王、變相十堵以來, 各盡所能, 愈於前輩。淳化五年甲午, 兵火焚盡, 今餘王蜀先主祠堂正門西畔《神鬼》、大聖慈寺正門北牆上《西域記》 石經院後殿《天王變相》、中寺六祖院傍《藥師經變相》, 並忠義筆, 見存。"
icon_8aa609bf,神鬼,Religious Figure,趙忠義,《益州名画录》,卷中·妙格下品,"趙忠義者, 德玄子也。德玄自雍 襁負 入蜀, 及長, 習父之藝, 宛若生知。孟氏明德年, 與父同手畫福慶禪院東流傳變相 一十三堵, 位置鋪舒, 樓殿臺閣, 山水竹樹, 蕃漢服飾, 佛像僧道, 車馬鬼神, 王公冠冕, 旌旗法物, 皆盡其妙, 冠絕當時。蜀王 知忠義妙於鬼神屋木, 遂令畫《關將軍起玉泉寺圖》。於是忠義畫自運材斸基, 以至丹楹刻桷, 皆役 鬼神。疊栱下榻, 地𣕧一坐, 佛殿將欲起立。 蜀王令內作都料 看此畫圖, 枋栱有準的否? 都料對曰: “此畫復較 一座, 分明無欠。” 其妙如此。授翰林待詔, 賜紫金魚袋。先是每年杪冬 末旬, 翰林攻畫鬼神者例進《鍾馗》 焉。丙辰歲, 忠義進 《鍾馗》, 以第二指挑鬼眼睛; 蒲師訓進 《鍾馗》, 以母 指剜鬼睛。二人《鍾馗》相似, 唯一指不同, 蜀王問此畫孰為優劣? 筌以師訓為優。蜀王曰: “師訓力在母指, 忠義力在第二 指, 二人筆力相敵, 難議昇降。” 並厚賜金帛。時人謂蜀王深鑒其畫矣。 今衙北門大安樓下天王院, 自濮陽 吳公（行曾） 鎮蜀之日創興, 其中有唐時名畫數堵, 及高道興、杜 齯龜、房從真、趙德齊畫佛像、羅漢、經驗、變相。廣政初, 忠義與黃筌、蒲師訓合手畫天王、變相十堵以來, 各盡所能, 愈於前輩。淳化五年甲午, 兵火焚盡, 今餘王蜀先主祠堂正門西畔《神鬼》、大聖慈寺正門北牆上《西域記》 石經院後殿《天王變相》、中寺六祖院傍《藥師經變相》, 並忠義筆, 見存。"
