work_id,title,creator_ref,period_ref,icon_ref,status,support,dimensions,repository,source_book,source_chapter,source_text
work_4f9365a3,刀戟,meso_刘瑱,南齐,神怪,,Scroll,,,《历代名画记》,卷七 南齐,谢云：“画体周赡，亡适不谐。出意无穷，纵横络绎。位置经略，尤难比俦。笔力遒媚，超迈绝伦。其于倏忽挥霍，必也极妙；至于定质磈然，翻未尽善。鬼神及马，泥滞于时。”彦远按：《南齐史》称惠远画马第一，谢乃云“泥滞于时”。曾见《酒客图》，是宫卷，后有题记，笔迹之外，颇有风格，意匠师于顾。《酒客图》《刀戟图》《中朝名士图》《刀戟戏图》《七贤》（藤纸图）、《赭白马图》《骑马变势图》《叶公好龙图》并传于代。
work_03f33841,汉武北伐图,meso_刘瑱,南齐,人物,,Scroll,,,《历代名画记》,卷七 南齐,惠远弟惠秀，下品下。永明中待诏秘阁。世祖将北伐，命惠秀画《汉武北伐图》，中书郎王融监掌其事。融好功名，秀又善图，画成，帝极珍贵，置琅琊台上，每披玩焉。见《南齐书》。
work_850a2838,并除图,meso_刘瑱,南齐,佛教,,Scroll,,,《历代名画记》,卷七 南齐,姚最云：“绘事详悉，太自矜持，翻成羸钝，遒劲不及于惠远，精细有过于稜矣。”《并除图》《郯中溪谷村墟图》《胡僧图》《释迦十弟子图》《二疏图》传于代。
work_7134ee70,郯中溪谷村墟图,meso_刘瑱,南齐,佛教,,Scroll,,,《历代名画记》,卷七 南齐,姚最云：“绘事详悉，太自矜持，翻成羸钝，遒劲不及于惠远，精细有过于稜矣。”《并除图》《郯中溪谷村墟图》《胡僧图》《释迦十弟子图》《二疏图》传于代。
work_25acfdae,胡僧图,meso_刘瑱,南齐,佛教,,Scroll,,,《历代名画记》,卷七 南齐,姚最云：“绘事详悉，太自矜持，翻成羸钝，遒劲不及于惠远，精细有过于稜矣。”《并除图》《郯中溪谷村墟图》《胡僧图》《释迦十弟子图》《二疏图》传于代。
work_163f3a88,释迦十弟子图,meso_刘瑱,南齐,佛教,,Scroll,,,《历代名画记》,卷七 南齐,姚最云：“绘事详悉，太自矜持，翻成羸钝，遒劲不及于惠远，精细有过于稜矣。”《并除图》《郯中溪谷村墟图》《胡僧图》《释迦十弟子图》《二疏图》传于代。
work_9669a3d1,二疏图,meso_刘瑱,南齐,佛教,,Scroll,,,《历代名画记》,卷七 南齐,姚最云：“绘事详悉，太自矜持，翻成羸钝，遒劲不及于惠远，精细有过于稜矣。”《并除图》《郯中溪谷村墟图》《胡僧图》《释迦十弟子图》《二疏图》传于代。
work_e638951f,郯中溪谷村墟,meso_刘瑱,南齐,佛教,,Scroll,,,《历代名画记》,卷七 南齐,姚最云：“绘事详悉，太自矜持，翻成羸钝，遒劲不及于惠远，精细有过于稜矣。”《并除图》《郯中溪谷村墟图》《胡僧图》《释迦十弟子图》《二疏图》传于代。
work_1577b9da,山水,meso_萧贲,梁,山水,,Fan,,,《历代名画记》,卷七 梁,萧贲，字文奂，下品。兰陵人。多词学，工书画。曾于扇上画山水，咫尺内万里可知。仕梁，为河东太守。见《梁书》。
work_4c8980a4,二牛,meso_陆杲,梁,花鸟走兽,,Scroll,,,《历代名画记》,卷七 梁,武帝尝欲征用，隐居，画二牛，一以金笼头牵之，一则逶迤就水草。梁武知其意，不以官爵逼之。朝廷有事，多询之，号“山中宰相”。
work_dec2cb94,青溪龙,meso_陆杲,梁,花鸟走兽,,Wall,,,《历代名画记》,卷七 梁,又，金陵安乐寺画四白龙不点眼睛，每云：“点睛即飞去。”人以为妄诞，固请点之。须臾，雷电破壁，两龙乘云腾去上天，二龙未点眼者见在。初，吴曹不兴图《青溪龙》，僧繇见而鄙之，乃广其像于武帝龙泉亭，其画草留在秘阁，时未之重。至太清中，震龙泉亭，遂失其壁，方知神妙。
work_2993a7c0,四白龙不点眼睛,meso_陆杲,梁,花鸟走兽,,Wall,,,《历代名画记》,卷七 梁,又，金陵安乐寺画四白龙不点眼睛，每云：“点睛即飞去。”人以为妄诞，固请点之。须臾，雷电破壁，两龙乘云腾去上天，二龙未点眼者见在。初，吴曹不兴图《青溪龙》，僧繇见而鄙之，乃广其像于武帝龙泉亭，其画草留在秘阁，时未之重。至太清中，震龙泉亭，遂失其壁，方知神妙。
work_e84c9a97,草留在秘阁,meso_陆杲,梁,建筑,,Wall,,,《历代名画记》,卷七 梁,又，金陵安乐寺画四白龙不点眼睛，每云：“点睛即飞去。”人以为妄诞，固请点之。须臾，雷电破壁，两龙乘云腾去上天，二龙未点眼者见在。初，吴曹不兴图《青溪龙》，僧繇见而鄙之，乃广其像于武帝龙泉亭，其画草留在秘阁，时未之重。至太清中，震龙泉亭，遂失其壁，方知神妙。
work_5647392d,寺壁,meso_陆杲,梁,建筑,,Wall,,,《历代名画记》,卷七 梁,姚最云：“善图寺壁，超越群公，价等昙度。朝衣野服，古今不失。奇形异貌，殊方夷夏，皆参其妙。唯公及私，手不释笔，俾昼作夜，未尝倦怠，数纪之内，亡须臾之间。然圣贤矖瞩，犹乏神气，岂可求备于一人？虽云晚出，殆亚前哲。”在沈粲下。彦远以此评最谬。
work_5d304c74,清溪宫水怪图,meso_陆杲,梁,神怪,,Scroll,,,《历代名画记》,卷七 梁,张怀瓘云：“姚最称‘虽云后生，殆亚前品’，未为知音之言。且张公思若涌泉，取资天造，笔才一二，而像已应焉。周材取之，今古独立。象人之妙，张得其肉，陆得其骨，顾得其神。”《清溪宫水怪图》《吴主格虎图》《维摩诘像》《横泉斗龙图》《昆明二龙图》《行道天王图》《汉代射蛟图》《杂人马兵刀图》《朱异象》《羊鸦仁跃马图》《摩衲仙人图》《梁北郊图》《梁武帝像》《梁宫人射雉图》《定光佛像》《醉僧图》《田舍舞图》《咏梅图》，并传于代者也。
work_e4eccf6f,吴主格虎图,meso_陆杲,梁,人物,,Scroll,,,《历代名画记》,卷七 梁,张怀瓘云：“姚最称‘虽云后生，殆亚前品’，未为知音之言。且张公思若涌泉，取资天造，笔才一二，而像已应焉。周材取之，今古独立。象人之妙，张得其肉，陆得其骨，顾得其神。”《清溪宫水怪图》《吴主格虎图》《维摩诘像》《横泉斗龙图》《昆明二龙图》《行道天王图》《汉代射蛟图》《杂人马兵刀图》《朱异象》《羊鸦仁跃马图》《摩衲仙人图》《梁北郊图》《梁武帝像》《梁宫人射雉图》《定光佛像》《醉僧图》《田舍舞图》《咏梅图》，并传于代者也。
work_3da0076d,维摩诘像,meso_陆杲,梁,佛教,,Scroll,,,《历代名画记》,卷七 梁,张怀瓘云：“姚最称‘虽云后生，殆亚前品’，未为知音之言。且张公思若涌泉，取资天造，笔才一二，而像已应焉。周材取之，今古独立。象人之妙，张得其肉，陆得其骨，顾得其神。”《清溪宫水怪图》《吴主格虎图》《维摩诘像》《横泉斗龙图》《昆明二龙图》《行道天王图》《汉代射蛟图》《杂人马兵刀图》《朱异象》《羊鸦仁跃马图》《摩衲仙人图》《梁北郊图》《梁武帝像》《梁宫人射雉图》《定光佛像》《醉僧图》《田舍舞图》《咏梅图》，并传于代者也。
work_fe8634ec,横泉斗龙图,meso_陆杲,梁,花鸟走兽,,Scroll,,,《历代名画记》,卷七 梁,张怀瓘云：“姚最称‘虽云后生，殆亚前品’，未为知音之言。且张公思若涌泉，取资天造，笔才一二，而像已应焉。周材取之，今古独立。象人之妙，张得其肉，陆得其骨，顾得其神。”《清溪宫水怪图》《吴主格虎图》《维摩诘像》《横泉斗龙图》《昆明二龙图》《行道天王图》《汉代射蛟图》《杂人马兵刀图》《朱异象》《羊鸦仁跃马图》《摩衲仙人图》《梁北郊图》《梁武帝像》《梁宫人射雉图》《定光佛像》《醉僧图》《田舍舞图》《咏梅图》，并传于代者也。
work_d5148eb3,昆明二龙图,meso_陆杲,梁,花鸟走兽,,Scroll,,,《历代名画记》,卷七 梁,张怀瓘云：“姚最称‘虽云后生，殆亚前品’，未为知音之言。且张公思若涌泉，取资天造，笔才一二，而像已应焉。周材取之，今古独立。象人之妙，张得其肉，陆得其骨，顾得其神。”《清溪宫水怪图》《吴主格虎图》《维摩诘像》《横泉斗龙图》《昆明二龙图》《行道天王图》《汉代射蛟图》《杂人马兵刀图》《朱异象》《羊鸦仁跃马图》《摩衲仙人图》《梁北郊图》《梁武帝像》《梁宫人射雉图》《定光佛像》《醉僧图》《田舍舞图》《咏梅图》，并传于代者也。
work_7df53b0c,行道天王图,meso_陆杲,梁,佛教,,Scroll,,,《历代名画记》,卷七 梁,张怀瓘云：“姚最称‘虽云后生，殆亚前品’，未为知音之言。且张公思若涌泉，取资天造，笔才一二，而像已应焉。周材取之，今古独立。象人之妙，张得其肉，陆得其骨，顾得其神。”《清溪宫水怪图》《吴主格虎图》《维摩诘像》《横泉斗龙图》《昆明二龙图》《行道天王图》《汉代射蛟图》《杂人马兵刀图》《朱异象》《羊鸦仁跃马图》《摩衲仙人图》《梁北郊图》《梁武帝像》《梁宫人射雉图》《定光佛像》《醉僧图》《田舍舞图》《咏梅图》，并传于代者也。
work_9cc8312d,汉代射蛟图,meso_陆杲,梁,佛教,,Scroll,,,《历代名画记》,卷七 梁,张怀瓘云：“姚最称‘虽云后生，殆亚前品’，未为知音之言。且张公思若涌泉，取资天造，笔才一二，而像已应焉。周材取之，今古独立。象人之妙，张得其肉，陆得其骨，顾得其神。”《清溪宫水怪图》《吴主格虎图》《维摩诘像》《横泉斗龙图》《昆明二龙图》《行道天王图》《汉代射蛟图》《杂人马兵刀图》《朱异象》《羊鸦仁跃马图》《摩衲仙人图》《梁北郊图》《梁武帝像》《梁宫人射雉图》《定光佛像》《醉僧图》《田舍舞图》《咏梅图》，并传于代者也。
work_83a93874,杂人马兵刀图,meso_陆杲,梁,人物,,Scroll,,,《历代名画记》,卷七 梁,张怀瓘云：“姚最称‘虽云后生，殆亚前品’，未为知音之言。且张公思若涌泉，取资天造，笔才一二，而像已应焉。周材取之，今古独立。象人之妙，张得其肉，陆得其骨，顾得其神。”《清溪宫水怪图》《吴主格虎图》《维摩诘像》《横泉斗龙图》《昆明二龙图》《行道天王图》《汉代射蛟图》《杂人马兵刀图》《朱异象》《羊鸦仁跃马图》《摩衲仙人图》《梁北郊图》《梁武帝像》《梁宫人射雉图》《定光佛像》《醉僧图》《田舍舞图》《咏梅图》，并传于代者也。
work_1e9dafd4,朱异象,meso_陆杲,梁,佛教,,Scroll,,,《历代名画记》,卷七 梁,张怀瓘云：“姚最称‘虽云后生，殆亚前品’，未为知音之言。且张公思若涌泉，取资天造，笔才一二，而像已应焉。周材取之，今古独立。象人之妙，张得其肉，陆得其骨，顾得其神。”《清溪宫水怪图》《吴主格虎图》《维摩诘像》《横泉斗龙图》《昆明二龙图》《行道天王图》《汉代射蛟图》《杂人马兵刀图》《朱异象》《羊鸦仁跃马图》《摩衲仙人图》《梁北郊图》《梁武帝像》《梁宫人射雉图》《定光佛像》《醉僧图》《田舍舞图》《咏梅图》，并传于代者也。
work_3e378a8b,羊鸦仁跃马图,meso_陆杲,梁,花鸟走兽,,Scroll,,,《历代名画记》,卷七 梁,张怀瓘云：“姚最称‘虽云后生，殆亚前品’，未为知音之言。且张公思若涌泉，取资天造，笔才一二，而像已应焉。周材取之，今古独立。象人之妙，张得其肉，陆得其骨，顾得其神。”《清溪宫水怪图》《吴主格虎图》《维摩诘像》《横泉斗龙图》《昆明二龙图》《行道天王图》《汉代射蛟图》《杂人马兵刀图》《朱异象》《羊鸦仁跃马图》《摩衲仙人图》《梁北郊图》《梁武帝像》《梁宫人射雉图》《定光佛像》《醉僧图》《田舍舞图》《咏梅图》，并传于代者也。
work_d338cbe5,摩衲仙人图,meso_陆杲,梁,道教,,Scroll,,,《历代名画记》,卷七 梁,张怀瓘云：“姚最称‘虽云后生，殆亚前品’，未为知音之言。且张公思若涌泉，取资天造，笔才一二，而像已应焉。周材取之，今古独立。象人之妙，张得其肉，陆得其骨，顾得其神。”《清溪宫水怪图》《吴主格虎图》《维摩诘像》《横泉斗龙图》《昆明二龙图》《行道天王图》《汉代射蛟图》《杂人马兵刀图》《朱异象》《羊鸦仁跃马图》《摩衲仙人图》《梁北郊图》《梁武帝像》《梁宫人射雉图》《定光佛像》《醉僧图》《田舍舞图》《咏梅图》，并传于代者也。
work_36a7f279,梁北郊图,meso_陆杲,梁,山水,,Scroll,,,《历代名画记》,卷七 梁,张怀瓘云：“姚最称‘虽云后生，殆亚前品’，未为知音之言。且张公思若涌泉，取资天造，笔才一二，而像已应焉。周材取之，今古独立。象人之妙，张得其肉，陆得其骨，顾得其神。”《清溪宫水怪图》《吴主格虎图》《维摩诘像》《横泉斗龙图》《昆明二龙图》《行道天王图》《汉代射蛟图》《杂人马兵刀图》《朱异象》《羊鸦仁跃马图》《摩衲仙人图》《梁北郊图》《梁武帝像》《梁宫人射雉图》《定光佛像》《醉僧图》《田舍舞图》《咏梅图》，并传于代者也。
work_4f21f90e,梁武帝像,meso_陆杲,梁,人物,,Scroll,,,《历代名画记》,卷七 梁,张怀瓘云：“姚最称‘虽云后生，殆亚前品’，未为知音之言。且张公思若涌泉，取资天造，笔才一二，而像已应焉。周材取之，今古独立。象人之妙，张得其肉，陆得其骨，顾得其神。”《清溪宫水怪图》《吴主格虎图》《维摩诘像》《横泉斗龙图》《昆明二龙图》《行道天王图》《汉代射蛟图》《杂人马兵刀图》《朱异象》《羊鸦仁跃马图》《摩衲仙人图》《梁北郊图》《梁武帝像》《梁宫人射雉图》《定光佛像》《醉僧图》《田舍舞图》《咏梅图》，并传于代者也。
